,aapl,intu,klac,nvda,adsk,has,nke,tif,pvh,bby,abc,unh,ci,mck,hum,el,cost,wba,mo,syy,bkr,slb,hal,cvx,oke,ipg,omc,viac,cmcsa,dis,expd,gww,pcar,ba,rtn,es,eix,ed,sre,exc,ecl,shw,iff,fmc,ppg,pld,reg,avb,well,kim
10,4.053550270345511e-18,2.0356442036954742e-17,2.101833523634378e-19,4.436137419639291e-18,1.9086029430609322e-19,4.03689963880612e-20,1.0985603352421707e-19,3.1523442702737455e-19,4.228400396239357e-19,2.8326832102810296e-20,0.06449148831967604,4.5088065641321355e-20,7.502998863389164e-18,1.043605317111946e-17,3.4874857929837136e-20,1.1222218310278636e-17,6.608199500659012e-18,6.046094890559795e-20,5.425913164198624e-20,3.919290836792304e-20,5.3082298364460734e-17,5.038288763038278e-19,2.637492658995506e-18,3.0804059922802605e-19,4.365628785928537e-19,7.898769437551555e-18,8.115738763241598e-20,8.101837864086026e-17,3.292365892224898e-20,7.714228901523081e-19,1.269721809360943e-19,0.006144650037166326,5.225099435695954e-20,1.0748466507036858e-19,4.373512224998856e-16,7.429261910292736e-19,2.373392374390709e-19,3.307295411611709e-19,2.904918964753432e-19,2.2966520657883592e-19,8.879646444477905e-19,2.4053254267370985e-19,4.490981748777991e-18,3.5356739690488776e-19,2.3321528830834214e-19,0.9293638616431569,4.11379774350594e-18,3.0484169414247144e-18,8.829540560715501e-20,8.193202146571557e-19
11,6.804163177170999e-17,0.027293973792481278,6.714754000694257e-19,9.96917382964556e-18,2.2329665259016274e-19,6.202836031195483e-20,1.5080383905986165e-19,6.565125468320958e-19,6.113291685711305e-19,3.153103826172512e-20,1.4275424855622017e-17,5.870430702958773e-20,2.3988241548343757e-18,0.3332358647316415,5.49346569790071e-20,0.11569015523420681,1.6227809534876296e-17,6.86262864824238e-20,7.326675004594771e-20,5.3871295626112025e-20,1.6409351246279225e-16,6.291593205553911e-19,1.5550860494520773e-17,3.669901297883743e-19,6.052390867877049e-19,1.7803120659202292e-19,7.709980673165616e-20,4.6872907734477525e-17,5.069289655811866e-20,1.0289434211952376e-18,1.5316194485197899e-19,7.79328107511683e-18,7.013282949619872e-20,1.0243884133703791e-19,1.228529274666855e-18,1.01884442432129e-18,3.1428301122569113e-19,5.626152039043153e-19,3.644982800786878e-19,3.7846985486828325e-19,1.2167934571349234e-18,2.9302018257335754e-19,1.6726632790414084e-17,3.066440028419807e-19,3.1745302734984194e-19,0.5237800062416701,1.1637710178222741e-17,9.101365880612531e-18,1.4838554677474487e-19,1.3727627917382367e-18
12,5.692855420845415e-18,0.09693445646230446,3.6320101099105596e-19,4.03198955303797e-17,1.2851353095956516e-19,6.908859935689674e-20,1.208384774140921e-19,7.70909959270466e-19,4.547437366774236e-19,3.574826589853395e-20,0.043601021547849145,4.492480982450444e-20,1.686660061712518e-18,0.013530328006271632,5.4159565560364486e-20,4.195880510162373e-17,7.586000405004375e-18,4.9201872287273286e-20,5.427802141307806e-20,5.0509952117698226e-20,0.6903132458762721,4.050797162078544e-19,2.6632783055841056e-18,2.1851414584484397e-19,4.0753508927138334e-19,1.5956781635602057e-19,8.124310345431544e-20,0.03435844804388447,1.2153671379335372e-19,8.120206395216841e-19,9.42294149302268e-20,1.455371977687408e-18,6.01002731593119e-20,5.936917220927513e-20,5.747433917001499e-19,9.049754692894718e-19,2.233123047725895e-19,3.435434910132893e-19,2.6177360150395498e-19,2.3779929375749174e-19,7.489732164266429e-19,1.7422162882679655e-19,5.3097671840049485e-18,1.8003842678494271e-19,2.412199522108856e-19,0.12126250006341806,4.775137576819478e-18,3.3042960717303335e-18,1.2651405117766444e-19,1.0817521120229026e-18
13,2.7503512108530518e-17,0.011075365250925057,1.0366385281720754e-20,6.144444786577191e-19,1.207622630006799e-20,2.1830844541090032e-21,6.085874630453393e-21,1.613009601725249e-20,2.575261528226987e-20,1.676992454322945e-21,6.016783904953275e-18,2.4153230061077164e-21,8.879508055418487e-20,0.32572521098804585,2.227113783671279e-21,4.97873126306012e-19,1.1853392512770457e-18,1.863430942874784e-21,3.102917513912945e-21,2.0141999321113813e-21,1.4450890252055683e-16,2.5089464052061493e-20,1.9193998468695457e-19,1.415431749912115e-20,2.6154749929293984e-20,5.613013761624727e-21,4.205577007885759e-21,0.1201384067073565,2.6266647259608418e-21,4.12701625591271e-20,6.197949902907063e-21,1.3263402437894067e-19,3.552640704772087e-21,3.716942601092223e-21,4.68387072505599e-20,3.8941840145474736e-20,1.2530284230752484e-20,2.4188374561433378e-20,1.5376261222139463e-20,1.4592793599333566e-20,4.9658240895075095e-20,1.0752597191264626e-20,2.726414968448961e-19,1.0895309451111274e-20,1.2728828711244578e-20,0.5430610170536724,2.469184989108358e-19,2.373867592026155e-19,5.611410660990202e-21,5.616083467886538e-20
14,6.099778792785478e-20,5.953174659736386e-17,4.619589742175046e-20,8.314654332800574e-19,9.784077921098822e-21,1.3488133924993183e-20,1.6892228708639957e-20,7.065485886050223e-20,3.507195396216526e-20,5.8585083444202955e-21,8.118268527681262e-19,3.488323692899528e-21,1.6305616216145818e-19,0.3351142484925445,3.3329117156899025e-21,1.959704519770372e-16,6.612809099433933e-19,3.265388722181064e-21,5.530864541103025e-21,8.121322766512715e-21,9.640164968605149e-17,7.374252773111482e-20,2.1679657590224841e-19,2.893505047840486e-20,3.0225714587491026e-20,1.8512102068988312e-20,8.173661677851569e-21,0.2909158776311113,6.395973505567945e-21,9.215077561352566e-20,9.49327097836944e-21,8.199179410348808e-20,6.469131245438797e-21,8.197893036728654e-21,4.180051393478974e-20,2.1108438340340957e-19,2.5840982859098807e-20,3.6388304152664966e-20,3.520745410900018e-20,2.0382377287250512e-20,7.922758033787762e-20,2.3487391354538976e-20,4.06679677182869e-19,2.930451789581983e-20,2.2142698402714036e-20,0.3739698738763439,3.653277641036684e-19,3.099130055109575e-19,2.0935232693863087e-20,1.214053870059458e-19
15,8.227590133903926e-19,0.04787475061329155,4.386814503467406e-19,4.657601311541691e-19,1.3737284010901076e-21,2.2721233635585307e-21,5.060330034061435e-21,0.026424749625511557,2.863147637605461e-20,5.398469940451274e-19,0.017406035851250095,8.501476570430219e-21,1.1771666455424025e-19,0.43765714998179395,4.324656161407137e-22,1.6589355656617262e-18,1.2488851084825649e-18,2.7372491536930744e-22,1.6932280744744474e-21,1.5022415728313772e-21,2.0576929302461652e-18,8.158153579019747e-21,2.820857576962701e-20,5.450676684665309e-21,1.911905994229705e-20,5.567698204848815e-20,2.8403751170999667e-20,0.011982685374546324,1.80997355517021e-21,5.819543226599327e-20,1.1550753002603488e-20,4.0356743509723886e-20,4.760399771275281e-21,9.118279314181891e-22,1.915476912215033e-20,3.395057403493474e-20,1.0963604551149037e-20,5.072034650699356e-21,3.2988312575253546e-20,4.360171354625386e-21,5.1519920920380264e-20,4.2534007517197945e-21,1.0420807342403685e-19,2.909697353922938e-20,3.0110927450195876e-20,0.45865462855360645,1.2192046812198065e-19,4.81208654066619e-19,5.1839532215273256e-21,4.1449178731064623e-20
16,4.0925078955921456e-18,0.014540843215691969,1.0089196790037941e-16,1.8806650923947834e-16,4.459575638924064e-19,1.618233207211378e-18,6.205790183476469e-19,0.046671440796963184,1.4540460541415136e-18,1.807932275893248e-19,6.945287082501244e-17,2.16574495195852e-19,6.869843212526925e-18,0.05856150739957491,1.868845481953697e-19,0.3059433949255461,3.3153774717487613e-16,3.8296499609993866e-19,8.299841808996209e-19,3.5161352490158333e-19,1.4484028936892545e-16,1.715362251146443e-18,1.0382894573300591e-17,1.1564980767485363e-18,1.1282703855669413e-18,4.40129132590092e-18,3.31087007223256e-18,0.07246061823006404,1.1012463313748657e-17,4.0850126316710265e-17,1.007411820329982e-18,1.9992511448618665e-17,1.516245202141331e-18,2.883623926427332e-19,2.700681895843096e-18,5.027978807987629e-18,1.7457086474714645e-18,9.407500818579e-19,1.1046809177250068e-18,1.9531799035221286e-18,5.587238954910183e-18,8.644995917745633e-19,1.3175455920930829e-16,1.0275698842045584e-18,1.0648089513857498e-17,0.5018221954321586,1.100531851616022e-17,1.723492037631043e-17,9.7234410783099e-19,4.7289882589700226e-18
17,8.646536884185737e-19,1.43179306000735e-16,3.283923562871465e-18,3.941942722211189e-18,1.0526895009659772e-19,3.250828710016155e-19,3.504040270225323e-19,0.019969780119207997,3.513128340442306e-19,7.300561971577087e-20,7.282023789745061e-18,3.40006275930959e-20,9.4743502914031e-19,1.6574837845731604e-16,3.271755271963668e-20,0.32879512756878276,1.6789180429716988e-15,3.900104831057432e-20,7.512896210574316e-20,2.8817324868731234e-19,3.6886888875953924e-18,4.752401345281515e-19,1.2638158948264988e-18,3.675628756646382e-19,2.740381470947979e-19,0.007430403984371274,7.5102532107819025e-19,8.563310037324776e-17,1.0821147611521959e-18,1.487085559974726e-17,2.0152586741645342e-19,1.6326520116473484e-18,1.6754302407620178e-19,7.961142356190626e-20,6.603279116631596e-19,2.29222366132672e-18,2.186319546575747e-19,2.681904915075928e-19,3.2884847544212417e-19,1.9998330948955556e-19,1.881088390276758e-18,4.1261816840150016e-19,5.754793249222591e-17,3.2684509433845167e-19,4.547001237460182e-18,0.6438046883276359,3.18503407198123e-18,3.3534807722586257e-18,1.9078681242089027e-19,1.279944634861404e-18
18,2.4801170239311825e-20,1.8866535653215555e-19,2.2329127479555726e-20,1.0460041808102281e-19,4.388388400330005e-21,7.589622227929352e-21,1.6040123467563155e-20,1.0311079420741695e-19,1.219278956343926e-20,2.207243063068854e-21,2.3514577427362037e-19,1.2523077395434628e-21,3.646924654090469e-20,0.0029678187869209617,9.45357755423951e-22,0.4169523002940373,1.276106095158874e-15,1.4083470240201383e-21,2.5502217863715772e-21,1.9148058806521577e-20,0.14155641357446086,2.2296804467405666e-20,4.3722877341230126e-20,1.5335347720389583e-20,1.1044519537791564e-20,0.009549566436247289,8.144066775622342e-21,9.156592145909336e-19,5.461336943751473e-21,1.2198239922699643e-19,7.426918917729873e-21,5.507234949710095e-20,6.423976989827918e-21,3.804507284120074e-21,2.826902998980117e-20,1.1197981505911018e-19,8.939933879187505e-21,1.2095381972401248e-20,1.5484726812864503e-20,6.87177022849452e-21,7.858517741495512e-20,1.668834274212602e-20,8.001312191815103e-19,1.8570713825929795e-20,6.901342053249822e-20,0.42897390090833226,1.3345069217782042e-19,1.3480988704355344e-19,9.918282450192323e-21,4.744031319603918e-20
19,9.179436529782189e-20,9.245706123121156e-19,1.0450114916483384e-19,2.710149134422966e-19,2.080083596280648e-20,3.532230638262218e-20,6.928961716139655e-20,4.038735039748962e-19,5.060026803581636e-20,7.89047461419921e-21,6.209392779486973e-19,5.401068116795004e-21,1.362048131497802e-19,3.1453613167803835e-18,4.169917329659661e-21,0.07596042726716672,6.280839252744731e-18,6.559661398935725e-21,1.0668288608845592e-20,8.415821749330376e-20,2.05664857674864e-18,7.047942861801565e-20,1.7081646125221576e-19,8.303871058271948e-20,5.393914761660294e-20,0.025314434941850174,3.312710858496082e-20,2.8067169593480824e-18,3.946342996642137e-20,3.609279750158511e-19,1.5763481324071497e-20,1.8614325399171458e-19,2.857326156269268e-20,1.4740821683605196e-20,9.664674813634515e-20,6.426337755932814e-19,4.153725237785724e-20,6.082398776870085e-20,6.819480413458287e-20,3.052948730958012e-20,2.236081427725758e-19,6.71848283279903e-20,0.0556417113832197,7.124000413999402e-20,1.5064485787636718e-19,0.8430834264077635,5.321220158582232e-19,4.0262864473305107e-19,4.51340561215272e-20,1.819887567066614e-19
20,1.6571175315898087e-20,2.5582114113084215e-19,1.648309010627436e-20,6.357405927894263e-20,4.456156235110399e-21,7.809925289625133e-21,1.3117858898995035e-20,6.75762582521643e-20,1.0475278623420875e-20,1.646426278529232e-21,1.4248766222436464e-19,1.1425278871661806e-21,3.4456931634155195e-20,6.567955663743985e-19,8.534244444428714e-22,2.1756623096391754e-18,9.042060002260918e-19,1.4204434336341215e-21,2.11704318751626e-21,1.114151623573702e-20,7.034838653271148e-16,1.4827733626432435e-20,3.8543181329867177e-20,2.1093385418932287e-20,1.5676721401924287e-20,0.004884971228154956,5.214819580885695e-21,0.6718991070190863,5.071241209085847e-21,6.381994958867192e-20,2.3520549553284546e-21,2.894983328490291e-20,4.9700650612505615e-21,3.54482461750389e-21,2.0613427646087645e-20,1.8949389941777007e-19,9.420413394239403e-21,1.3898718435044486e-20,1.602900001011655e-20,6.6682108155422716e-21,3.5424958072667325e-20,1.4918553000967674e-20,2.001878775515044e-18,2.0693543185664408e-20,2.850635965156013e-20,0.32321592175275793,1.1535040160359282e-19,9.155660449770353e-20,1.1188899892231425e-20,3.734994393032489e-20
21,2.6101810483237885e-20,9.296805042977578e-19,3.415924221343436e-20,3.138791431182164e-19,2.8086959121287845e-20,1.0900352646259731e-20,4.038990790381673e-20,1.5969518619374923e-19,3.6193300676298145e-20,9.078114749999136e-21,6.031643266844024e-19,2.3427788285899213e-21,7.232544944957938e-20,0.31141839452659403,2.1378179488837777e-21,0.20897082117318527,0.06062990926377645,1.9380491217720723e-21,5.639992121560258e-21,1.8363748366673438e-20,3.3376956528364385e-17,5.481414351525496e-20,2.304070013565627e-19,1.5349014132950627e-19,1.5066846569569595e-19,0.008706501240309819,1.513472907380318e-20,0.4102743737961342,1.796793602301634e-20,1.7077649626702052e-19,8.94507751550491e-21,6.318088910416037e-20,2.8599867507301856e-20,1.0759270215147553e-20,6.883966441094812e-20,3.924246699871259e-19,3.1709740507467234e-20,1.0940627508172974e-19,3.52388474059793e-20,2.5822679579056886e-20,1.982869441407261e-19,4.054170714737439e-20,3.434324150247003e-18,6.963876733432056e-20,5.073175060505861e-20,2.30888114958609e-16,7.377663690923083e-19,4.9367022920147385e-19,6.972533577680501e-20,1.7583545994523884e-19
22,2.193890258138747e-20,1.1302402133059863e-19,2.7300018192816126e-20,9.674985938479904e-20,1.5737816990237027e-20,4.2343742664660636e-21,1.7308795067988245e-20,7.162958182372646e-20,2.0865866751655785e-20,5.104406476548112e-21,3.2525441996624795e-19,4.920071227610236e-21,4.433750555418746e-20,0.5923774924881691,1.4277870638602052e-21,0.0161505697066891,1.0351834454742712e-17,9.199470196515729e-21,3.699221295757867e-21,1.4087599584312932e-20,0.015220457062154916,5.965425258792356e-20,4.87823307765994e-19,3.1967943975140516e-20,2.4642192999857716e-20,0.016056371601030833,2.3414919108223788e-20,0.36019510914195624,6.593338356204842e-21,4.34393269108489e-19,1.584138023560141e-20,2.25288751486721e-19,9.78461767975982e-21,9.979106565736223e-21,3.8288014122795807e-20,7.08156943606418e-20,1.4181809347438835e-20,1.4905020627935108e-20,1.6961076420792015e-20,1.724996214580537e-20,6.251854728869441e-20,1.600925896851879e-20,7.744466987643851e-19,4.308858664146223e-20,1.4404549611662762e-18,7.409582399027285e-19,2.0663829173826262e-19,1.4374642386756182e-19,8.885752067781862e-21,5.760627983159923e-20
23,3.888489123153414e-21,2.1298184645442494e-20,7.936052017531903e-21,7.695617911318908e-21,6.865579584540002e-21,7.437625461302851e-22,2.42966240561021e-21,1.358871241915818e-20,1.8747643195079315e-21,6.281416670587871e-22,2.995025223256924e-20,2.193852940559544e-21,1.1822430151341013e-20,0.6811022509762031,3.381694676915853e-22,0.3165983395079258,7.66930008852241e-20,5.346887637923743e-21,7.11130473333117e-22,0.001000872049672349,1.821111112368611e-19,2.9016925995480432e-21,3.012521308427107e-20,3.081017403404418e-21,2.248904622751469e-21,0.0012985374661985808,1.204386645043706e-21,2.731067312274479e-17,4.31318507059634e-22,1.1237227420895703e-20,4.725385269279383e-22,7.788666175859927e-21,6.060968592747029e-22,6.476883276573022e-22,2.6528859024694772e-21,7.192162514391278e-21,4.449768363863623e-21,3.961882472261591e-21,2.1940830310520054e-21,2.1915730200119405e-21,5.073556994642486e-21,1.4014034748326521e-21,3.418663225531658e-20,2.9600813686748827e-21,1.2395751944108878e-20,2.3232217704720456e-19,1.827470004821738e-20,1.0984223994103275e-20,1.2693824689235467e-21,4.9225265726080105e-21
